task,arm,repeat,stage,submission,event,best_correct_ms,best_program,paired_reference_target_ms,reached_reference,stage_agent_seconds,stage_benchmark_seconds,stage_input_tokens,stage_cached_input_tokens,stage_output_tokens,stage_calls_without_reported_usage,workflow_agent_seconds,workflow_benchmark_seconds,workflow_input_tokens,workflow_cached_input_tokens,workflow_output_tokens,workflow_calls_without_reported_usage
matmul,intent,0,optimization,2,submission,0.018207999877631664,report/agent-tritonbench/expanded/programs/matmul/intent/repeat-0/generation-1/candidate.py,0.018072000239044428,False,648.1737919750158,14.274841262958944,754190,658944,32616,0,746.2299020220526,18.202898292103782,1001209,852992,36463,0
matmul,intent,0,optimization,3,submission,0.018207999877631664,report/agent-tritonbench/expanded/programs/matmul/intent/repeat-0/generation-1/candidate.py,0.018072000239044428,False,870.2373120768461,20.26196907297708,1026950,891648,43372,0,968.2934221238829,24.19002610212192,1273969,1085696,47219,0
matmul,intent,0,optimization,4,submission,0.01616000011563301,report/agent-tritonbench/expanded/programs/matmul/intent/repeat-0/optimization-4/candidate.py,0.018072000239044428,True,1011.2922146848869,29.255773212993518,1197511,1032704,49627,0,1109.3483247319236,33.183830242138356,1444530,1226752,53474,0
matmul,intent,0,optimization,5,submission,0.016056000255048275,report/agent-tritonbench/expanded/programs/matmul/intent/repeat-0/optimization-5/candidate.py,0.018072000239044428,True,1192.34966021101,33.3843894940801,1430951,1231872,58373,0,1290.4057702580467,37.312446523224935,1677970,1425920,62220,0
addmm,triton,0,generation,1,submission,0.03254400007426739,report/agent-tritonbench/expanded/programs/addmm/triton/repeat-0/generation-1/candidate.py,0.022115999832749367,False,122.04774019587785,4.280641944846138,97398,79872,5749,0,122.04774019587785,4.280641944846138,97398,79872,5749,0
addmm,intent,0,generation,1,submission,0.018408000469207764,report/agent-tritonbench/expanded/programs/addmm/intent/repeat-0/generation-1/candidate.py,0.022115999832749367,True,106.0410090200603,9.497455327073112,248567,212224,4449,0,106.0410090200603,9.497455327073112,248567,212224,4449,0
tensordot,triton,0,generation,1,submission,0.0060640000738203526,report/agent-tritonbench/expanded/programs/tensordot/triton/repeat-0/generation-1/candidate.py,0.005887999897822738,False,141.05183594999835,3.7760235539171845,161614,139776,6175,0,141.05183594999835,3.7760235539171845,161614,139776,6175,0
tensordot,intent,0,generation,1,submission,0.007943999953567982,report/agent-tritonbench/expanded/programs/tensordot/intent/repeat-0/generation-1/candidate.py,0.005887999897822738,False,95.0286816440057,10.551376237999648,196934,163328,3987,0,95.0286816440057,10.551376237999648,196934,163328,3987,0
tensordot_rsqrt,triton,0,generation,1,submission,0.04676800034940243,report/agent-tritonbench/expanded/programs/tensordot_rsqrt/triton/repeat-0/generation-1/candidate.py,0.04712800029665232,True,212.07238506898284,9.1583582109306,233894,206848,9312,0,212.07238506898284,9.1583582109306,233894,206848,9312,0
tensordot_rsqrt,intent,0,generation,1,submission,0.0447199996560812,report/agent-tritonbench/expanded/programs/tensordot_rsqrt/intent/repeat-0/generation-1/candidate.py,0.04712800029665232,True,94.03349595097825,8.490282986080274,243260,209152,3925,0,94.03349595097825,8.490282986080274,243260,209152,3925,0
conv2d,triton,0,generation,0,interruption,,,0.03458400070667267,False,218.15735029312782,0,0,0,0,1,218.15735029312782,0,0,0,0,1
conv2d,triton,0,generation,1,submission,,,0.03458400070667267,False,479.2609556231182,2.874410595977679,268248,232448,12369,1,479.2609556231182,2.874410595977679,268248,232448,12369,1
conv2d,triton,0,generation,2,submission,,,0.03458400070667267,False,560.2922374771442,5.296539805131033,408651,320512,15256,1,560.2922374771442,5.296539805131033,408651,320512,15256,1
conv2d,triton,0,generation,3,submission,0.09080799669027328,report/agent-tritonbench/expanded/programs/conv2d/triton/repeat-0/generation-3/candidate.py,0.03458400070667267,False,643.3235561233014,19.448241321137175,561285,449280,18839,1,643.3235561233014,19.448241321137175,561285,449280,18839,1
conv2d,intent,0,generation,0,interruption,,,0.03458400070667267,False,202.9684086930938,0,0,0,0,1,202.9684086930938,0,0,0,0,1
conv2d,intent,0,generation,1,submission,0.9692719876766205,report/agent-tritonbench/expanded/programs/conv2d/intent/repeat-0/generation-1-resume-1/candidate.py,0.03458400070667267,False,394.0441758520901,6.135904273018241,262851,219392,9372,1,394.0441758520901,6.135904273018241,262851,219392,9372,1
symmetric_mm_and_abs_sum,triton,0,generation,1,submission,,,,False,145.04713765298948,4.642774511128664,192572,169216,6667,0,145.04713765298948,4.642774511128664,192572,169216,6667,0
symmetric_mm_and_abs_sum,triton,0,generation,2,submission,0.14135199785232544,report/agent-tritonbench/expanded/programs/symmetric_mm_and_abs_sum/triton/repeat-0/generation-2/candidate.py,,False,226.07766825007275,286.7463720170781,324457,282624,10028,0,226.07766825007275,286.7463720170781,324457,282624,10028,0
symmetric_mm_and_abs_sum,intent,0,generation,1,submission,,,,False,114.04092702595517,2.2730863229371607,368476,331264,4570,0,114.04092702595517,2.2730863229371607,368476,331264,4570,0
symmetric_mm_and_abs_sum,intent,0,generation,2,submission,,,,False,205.09030555794016,4.596644923090935,647074,578048,8035,0,205.09030555794016,4.596644923090935,647074,578048,8035,0
symmetric_mm_and_abs_sum,intent,0,generation,3,submission,,,,False,349.1280157729052,6.667340922169387,1134694,1028864,13710,0,349.1280157729052,6.667340922169387,1134694,1028864,13710,0
symmetric_mm_and_abs_sum,intent,0,generation,4,submission,,,,False,450.15598878473975,8.786689775064588,1404145,1256448,17950,0,450.15598878473975,8.786689775064588,1404145,1256448,17950,0
symmetric_mm_and_abs_sum,intent,0,generation,5,submission,,,,False,606.2090700038243,11.159939159173518,1925610,1722880,24866,0,606.2090700038243,11.159939159173518,1925610,1722880,24866,0
fused_mv_sigmoid_sub,triton,0,generation,1,submission,0.007840000092983246,report/agent-tritonbench/expanded/programs/fused_mv_sigmoid_sub/triton/repeat-0/generation-1/candidate.py,0.011920000426471233,True,217.06960309809074,3.77665803511627,181199,134912,10556,0,217.06960309809074,3.77665803511627,181199,134912,10556,0
fused_mv_sigmoid_sub,intent,0,generation,1,submission,0.018080000765621662,report/agent-tritonbench/expanded/programs/fused_mv_sigmoid_sub/intent/repeat-0/generation-1/candidate.py,0.011920000426471233,False,96.05569554097019,5.38828210788779,236749,187904,3983,0,96.05569554097019,5.38828210788779,236749,187904,3983,0
solve,triton,0,generation,1,submission,6.626768112182617,report/agent-tritonbench/expanded/programs/solve/triton/repeat-0/generation-1/candidate.py,,False,352.1259510689415,5.13370315101929,274359,247808,10328,0,352.1259510689415,5.13370315101929,274359,247808,10328,0
solve,intent,0,generation,1,submission,,,,False,326.1144291779492,1.8718049610033631,840786,745216,15536,0,326.1144291779492,1.8718049610033631,840786,745216,15536,0
solve,intent,0,generation,2,submission,,,,False,407.1460774031002,4.146254169987515,976206,859648,18774,0,407.1460774031002,4.146254169987515,976206,859648,18774,0
solve,intent,0,generation,3,submission,,,,False,477.1746196229942,5.916376663837582,1238070,1088000,21060,0,477.1746196229942,5.916376663837582,1238070,1088000,21060,0
solve,intent,0,generation,4,submission,,,,False,681.237446853891,8.094037978677079,1644045,1434880,30262,0,681.237446853891,8.094037978677079,1644045,1434880,30262,0
solve,intent,0,generation,5,submission,,,,False,990.3359715889674,10.217558062635362,2165506,1904128,45514,0,990.3359715889674,10.217558062635362,2165506,1904128,45514,0
fused_cholesky_solve,triton,0,generation,1,submission,7.501408100128174,report/agent-tritonbench/expanded/programs/fused_cholesky_solve/triton/repeat-0/generation-1/candidate.py,,False,182.0466465370264,5.436204561963677,159541,134912,8893,0,182.0466465370264,5.436204561963677,159541,134912,8893,0
fused_cholesky_solve,intent,0,generation,0,interruption,,,,False,24.59744759113528,0,0,0,0,1,24.59744759113528,0,0,0,0,1
fused_cholesky_solve,intent,0,generation,1,submission,,,,False,225.67441176902503,1.7744033429771662,288888,232704,10315,1,225.67441176902503,1.7744033429771662,288888,232704,10315,1
fused_cholesky_solve,intent,0,generation,2,submission,,,,False,306.7042839289643,3.9482951818499714,458500,373760,13368,1,306.7042839289643,3.9482951818499714,458500,373760,13368,1
fused_cholesky_solve,intent,0,generation,3,submission,,,,False,387.7370456159115,6.222416660981253,671537,560384,16323,1,387.7370456159115,6.222416660981253,671537,560384,16323,1
fused_cholesky_solve,intent,0,generation,4,submission,28.98428726196289,report/agent-tritonbench/expanded/programs/fused_cholesky_solve/intent/repeat-0/generation-4/candidate.py,,False,485.7901016098913,26.2701284349896,926018,778752,20369,1,485.7901016098913,26.2701284349896,926018,778752,20369,1
fused_qr_solve,triton,0,generation,1,submission,16.26518440246582,report/agent-tritonbench/expanded/programs/fused_qr_solve/triton/repeat-0/generation-1/candidate.py,,False,286.0788251811173,8.347078320104629,184828,144896,14594,0,286.0788251811173,8.347078320104629,184828,144896,14594,0
fused_qr_solve,intent,0,generation,1,submission,,,,False,266.10012345877476,1.780678024981171,484896,422400,12928,0,266.10012345877476,1.780678024981171,484896,422400,12928,0
fused_qr_solve,intent,0,generation,2,submission,,,,False,355.13517360179685,3.55200788192451,683641,590848,15472,0,355.13517360179685,3.55200788192451,683641,590848,15472,0
fused_qr_solve,intent,0,generation,3,submission,,,,False,456.185353230685,6.599776925751939,981704,854016,19428,0,456.185353230685,6.599776925751939,981704,854016,19428,0
fused_qr_solve,intent,0,generation,4,submission,,,,False,537.22176840459,306.7040485928301,1192854,1032704,22127,0,537.22176840459,306.7040485928301,1192854,1032704,22127,0
fused_qr_solve,intent,0,generation,5,submission,,,,False,738.3063693456352,309.2461440656334,1601731,1390080,31227,0,738.3063693456352,309.2461440656334,1601731,1390080,31227,0
add_gelu,triton,0,generation,1,submission,0.007815999910235405,report/agent-tritonbench/expanded/programs/add_gelu/triton/repeat-0/generation-1/candidate.py,0.012000000104308128,True,142.0421930528246,4.027819021837786,178618,152064,6437,0,142.0421930528246,4.027819021837786,178618,152064,6437,0
add_gelu,intent,0,generation,1,submission,0.006896000122651458,report/agent-tritonbench/expanded/programs/add_gelu/intent/repeat-0/generation-1/candidate.py,0.012000000104308128,True,161.04537017899565,7.235062110004947,432467,359168,7179,0,161.04537017899565,7.235062110004947,432467,359168,7179,0
mul_relu,triton,0,generation,1,submission,0.009999999776482582,report/agent-tritonbench/expanded/programs/mul_relu/triton/repeat-0/generation-1/candidate.py,0.011972000123932958,True,176.0698789039161,20.186165972147137,156288,100096,6911,0,176.0698789039161,20.186165972147137,156288,100096,6911,0
mul_relu,intent,0,generation,1,submission,0.0098879998549819,report/agent-tritonbench/expanded/programs/mul_relu/intent/repeat-0/generation-1/candidate.py,0.011972000123932958,True,154.0604627749417,5.531479199882597,217594,187648,6658,0,154.0604627749417,5.531479199882597,217594,187648,6658,0
mul_sub,triton,0,generation,1,submission,0.012064000125974417,report/agent-tritonbench/expanded/programs/mul_sub/triton/repeat-0/generation-1/candidate.py,0.018200000282377005,True,81.03002334805205,3.7802548829931766,100160,81920,2936,0,81.03002334805205,3.7802548829931766,100160,81920,2936,0
mul_sub,intent,0,generation,1,submission,0.012064000125974417,report/agent-tritonbench/expanded/programs/mul_sub/intent/repeat-0/generation-1/candidate.py,0.018200000282377005,True,85.03534782398492,5.206594431074336,178861,152064,3296,0,85.03534782398492,5.206594431074336,178861,152064,3296,0
sub_gelu,triton,0,generation,1,submission,,,,False,184.06584606994875,3.3826259239576757,290145,267264,5296,0,184.06584606994875,3.3826259239576757,290145,267264,5296,0
sub_gelu,triton,0,generation,2,submission,,,,False,424.1506902910769,253.37988806399517,593310,539392,16973,0,424.1506902910769,253.37988806399517,593310,539392,16973,0
sub_gelu,triton,0,generation,3,submission,,,,False,702.2418139781803,486.80512326280586,892763,795648,30881,0,702.2418139781803,486.80512326280586,892763,795648,30881,0
sub_gelu,triton,0,generation,4,submission,,,,False,1154.3745844541118,489.7853019677568,1233433,1087488,54383,0,1154.3745844541118,489.7853019677568,1233433,1087488,54383,0
sub_gelu,triton,0,generation,5,submission,,,,False,1310.4578178762458,489.7853019677568,1233433,1087488,54383,1,1310.4578178762458,489.7853019677568,1233433,1087488,54383,1
sub_gelu,intent,0,generation,1,submission,,,,False,274.10974664101377,3.1289865970611572,477610,415232,13005,0,274.10974664101377,3.1289865970611572,477610,415232,13005,0
sub_gelu,intent,0,generation,2,submission,,,,False,370.13881918997504,284.54831041698344,776369,678144,16815,0,370.13881918997504,284.54831041698344,776369,678144,16815,0
sub_gelu,intent,0,generation,3,submission,,,,False,531.1910195238888,295.26542097190395,1065590,922112,24215,0,531.1910195238888,295.26542097190395,1065590,922112,24215,0
sub_gelu,intent,0,generation,4,submission,,,,False,852.2731907558627,327.3341676518321,1473405,1259008,40264,0,852.2731907558627,327.3341676518321,1473405,1259008,40264,0
sub_gelu,intent,0,generation,5,submission,,,,False,1197.3937920487951,341.4487052729819,1923805,1655040,57811,0,1197.3937920487951,341.4487052729819,1923805,1655040,57811,0
relu_conv2d,triton,0,generation,1,submission,0.012048000004142523,report/agent-tritonbench/expanded/programs/relu_conv2d/triton/repeat-0/generation-1/candidate.py,0.03449600003659725,True,286.1211916420143,6.193506241077557,294088,262912,14215,0,286.1211916420143,6.193506241077557,294088,262912,14215,0
relu_conv2d,intent,0,generation,1,submission,,,0.03449600003659725,False,228.06632818910293,2.5945036390330642,334011,283648,11272,0,228.06632818910293,2.5945036390330642,334011,283648,11272,0
relu_conv2d,intent,0,generation,2,submission,1.9339519739151,report/agent-tritonbench/expanded/programs/relu_conv2d/intent/repeat-0/generation-2/candidate.py,0.03449600003659725,False,310.0956943279598,8.528060685144737,595449,506112,14160,0,310.0956943279598,8.528060685144737,595449,506112,14160,0
gelu_conv2d,triton,0,generation,1,submission,0.06328000128269196,report/agent-tritonbench/expanded/programs/gelu_conv2d/triton/repeat-0/generation-1/candidate.py,0.034592000767588615,False,269.0668040770106,4.4333193900529295,231032,172544,12648,0,269.0668040770106,4.4333193900529295,231032,172544,12648,0
gelu_conv2d,intent,0,generation,1,submission,,,0.034592000767588615,False,270.08727477677166,8.243966868147254,731095,661248,11679,0,270.08727477677166,8.243966868147254,731095,661248,11679,0
gelu_conv2d,intent,0,generation,2,submission,3.6518160104751587,report/agent-tritonbench/expanded/programs/gelu_conv2d/intent/repeat-0/generation-2/candidate.py,0.034592000767588615,False,373.1424708366394,17.756659164093435,934103,809216,15972,0,373.1424708366394,17.756659164093435,934103,809216,15972,0
conv2d_add,triton,0,generation,1,submission,0.031487999483942986,report/agent-tritonbench/expanded/programs/conv2d_add/triton/repeat-0/generation-1/candidate.py,0.036068000830709934,True,360.1010245808866,4.481765678850934,152755,121600,18666,0,360.1010245808866,4.481765678850934,152755,121600,18666,0
conv2d_add,intent,0,generation,1,submission,,,0.036068000830709934,False,159.06456516799517,2.6752238371409476,253362,194048,7428,0,159.06456516799517,2.6752238371409476,253362,194048,7428,0
conv2d_add,intent,0,generation,2,submission,1.6699199676513672,report/agent-tritonbench/expanded/programs/conv2d_add/intent/repeat-0/generation-2/candidate.py,0.036068000830709934,False,275.0992355418857,9.563682990148664,468005,369664,12494,0,275.0992355418857,9.563682990148664,468005,369664,12494,0
combined_activation,triton,0,generation,1,submission,0.044703999534249306,report/agent-tritonbench/expanded/programs/combined_activation/triton/repeat-0/generation-1/candidate.py,0.02428800007328391,False,206.0566517431289,5.383870436111465,202847,176384,9070,0,206.0566517431289,5.383870436111465,202847,176384,9070,0
combined_activation,intent,0,generation,1,submission,,,0.02428800007328391,False,99.0308087610174,2.12596689700149,227573,181760,3762,0,99.0308087610174,2.12596689700149,227573,181760,3762,0
combined_activation,intent,0,generation,2,submission,0.014128000009804964,report/agent-tritonbench/expanded/programs/combined_activation/intent/repeat-0/generation-2/candidate.py,0.02428800007328391,True,273.0996871050447,11.376914629945531,665833,512256,11131,0,273.0996871050447,11.376914629945531,665833,512256,11131,0
fused_layer_norm_relu_linear,triton,0,generation,1,submission,0.17387200146913528,report/agent-tritonbench/expanded/programs/fused_layer_norm_relu_linear/triton/repeat-0/generation-1/candidate.py,0.0671480018645525,False,245.07272156095132,9.85992081090808,290812,254976,11999,0,245.07272156095132,9.85992081090808,290812,254976,11999,0
fused_layer_norm_relu_linear,intent,0,generation,0,interruption,,,0.0671480018645525,False,219.5867766160518,0,0,0,0,1,219.5867766160518,0,0,0,0,1
fused_layer_norm_relu_linear,intent,0,generation,1,submission,,,0.0671480018645525,False,387.6599730020389,2.6247587299440056,417144,323584,7332,1,387.6599730020389,2.6247587299440056,417144,323584,7332,1
fused_layer_norm_relu_linear,intent,0,generation,2,submission,,,0.0671480018645525,False,517.7146378930192,5.975390434032306,830575,690944,12986,1,517.7146378930192,5.975390434032306,830575,690944,12986,1
fused_layer_norm_relu_linear,intent,0,generation,3,submission,,,0.0671480018645525,False,608.7590809559915,8.499559709103778,1145025,923648,16398,1,608.7590809559915,8.499559709103778,1145025,923648,16398,1
fused_layer_norm_relu_linear,intent,0,generation,4,submission,0.2038400024175644,report/agent-tritonbench/expanded/programs/fused_layer_norm_relu_linear/intent/repeat-0/generation-4/candidate.py,0.0671480018645525,False,855.8559649798553,22.463227814994752,1703214,1366272,27849,1,855.8559649798553,22.463227814994752,1703214,1366272,27849,1
softplus_linear,triton,0,generation,1,submission,0.007840000092983246,report/agent-tritonbench/expanded/programs/softplus_linear/triton/repeat-0/generation-1/candidate.py,,False,141.04777793213725,4.189470523968339,163325,125696,6258,0,141.04777793213725,4.189470523968339,163325,125696,6258,0
softplus_linear,intent,0,generation,1,submission,,,,False,218.059379885206,1.922070788918063,411872,355072,10384,0,218.059379885206,1.922070788918063,411872,355072,10384,0
softplus_linear,intent,0,generation,2,submission,,,,False,389.1169221121818,5.114729278720915,650571,558080,16434,0,389.1169221121818,5.114729278720915,650571,558080,16434,0
softplus_linear,intent,0,generation,3,submission,,,,False,502.1513780821115,7.637580591719598,901529,772352,21699,0,502.1513780821115,7.637580591719598,901529,772352,21699,0
softplus_linear,intent,0,generation,3,interruption,,,,False,691.1054701530375,7.637580591719598,901529,772352,21699,1,691.1054701530375,7.637580591719598,901529,772352,21699,1
softplus_linear,intent,0,generation,4,submission,,,,False,881.1830274220556,9.758442016784102,1301685,1119232,30388,1,881.1830274220556,9.758442016784102,1301685,1119232,30388,1
softplus_linear,intent,0,generation,5,submission,,,,False,1050.233638949925,12.182194774737582,1623149,1395712,38300,1,1050.233638949925,12.182194774737582,1623149,1395712,38300,1
permute_copy,triton,0,generation,1,submission,0.005927999969571829,report/agent-tritonbench/expanded/programs/permute_copy/triton/repeat-0/generation-1/candidate.py,0.006052000098861754,True,381.12844908889383,266.0749864769168,329144,285440,18918,0,381.12844908889383,266.0749864769168,329144,285440,18918,0
permute_copy,intent,0,generation,1,submission,,,0.006052000098861754,False,91.04516600887291,2.8240160159766674,173858,142080,3856,0,91.04516600887291,2.8240160159766674,173858,142080,3856,0
permute_copy,intent,0,generation,2,submission,,,0.006052000098861754,False,156.06767832487822,12.363833524985239,332279,282880,6259,0,156.06767832487822,12.363833524985239,332279,282880,6259,0
permute_copy,intent,0,generation,3,submission,0.01616000011563301,report/agent-tritonbench/expanded/programs/permute_copy/intent/repeat-0/generation-3/candidate.py,0.006052000098861754,False,318.11537279281765,275.04328298498876,742857,646912,13346,0,318.11537279281765,275.04328298498876,742857,646912,13346,0
ifftshift,triton,0,generation,1,submission,0.006152000045403838,report/agent-tritonbench/expanded/programs/ifftshift/triton/repeat-0/generation-1/candidate.py,0.008804000215604901,True,68.02483204985037,3.6309215021319687,93092,77824,2585,0,68.02483204985037,3.6309215021319687,93092,77824,2585,0
ifftshift,intent,0,generation,1,submission,,,0.008804000215604901,False,108.03022645786405,2.424870255868882,169519,144896,4824,0,108.03022645786405,2.424870255868882,169519,144896,4824,0
ifftshift,intent,0,generation,2,submission,0.005880000069737434,report/agent-tritonbench/expanded/programs/ifftshift/intent/repeat-0/generation-2/candidate.py,0.008804000215604901,True,200.05998180480674,7.607100612018257,405815,348928,8057,0,200.05998180480674,7.607100612018257,405815,348928,8057,0
grid_sample,triton,0,generation,1,submission,0.028320000506937504,report/agent-tritonbench/expanded/programs/grid_sample/triton/repeat-0/generation-1/candidate.py,0.028580000158399343,True,206.13872782094404,3.880533891962841,135488,95232,10177,0,206.13872782094404,3.880533891962841,135488,95232,10177,0
grid_sample,triton,0,optimization,0,seed,0.028320000506937504,report/agent-tritonbench/expanded/programs/grid_sample/triton/repeat-0/generation-1/candidate.py,0.028580000158399343,True,0,0,0,0,0,0,206.13872782094404,3.880533891962841,135488,95232,10177,0
grid_sample,triton,0,optimization,1,submission,0.028320000506937504,report/agent-tritonbench/expanded/programs/grid_sample/triton/repeat-0/generation-1/candidate.py,0.028580000158399343,True,176.06724221399054,3.9280871911905706,223651,169216,8129,0,382.2059700349346,7.808621083153412,359139,264448,18306,0
grid_sample,triton,0,optimization,2,submission,0.028320000506937504,report/agent-tritonbench/expanded/programs/grid_sample/triton/repeat-0/generation-1/candidate.py,0.028580000158399343,True,462.1446147051174,7.906480544246733,417780,318464,22763,0,668.2833425260615,11.787014436209574,553268,413696,32940,0
grid_sample,triton,0,optimization,3,submission,0.028320000506937504,report/agent-tritonbench/expanded/programs/grid_sample/triton/repeat-0/generation-1/candidate.py,0.028580000158399343,True,675.1969195450656,11.486199154052883,667696,533760,32830,0,881.3356473660097,15.366733046015725,803184,628992,43007,0
grid_sample,triton,0,optimization,4,submission,0.028320000506937504,report/agent-tritonbench/expanded/programs/grid_sample/triton/repeat-0/generation-1/candidate.py,0.028580000158399343,True,915.2667126820888,16.67323700315319,912622,748032,44798,0,1121.4054405030329,20.55377089511603,1048110,843264,54975,0
grid_sample,triton,0,optimization,5,submission,0.028320000506937504,report/agent-tritonbench/expanded/programs/grid_sample/triton/repeat-0/generation-1/candidate.py,0.028580000158399343,True,1056.3174671442248,18.443690900225192,1069145,873728,51159,0,1262.4561949651688,22.324224792188033,1204633,968960,61336,0
grid_sample,intent,0,generation,1,submission,,,0.028580000158399343,False,218.1313988638576,2.9770924949552864,412631,336896,10363,0,218.1313988638576,2.9770924949552864,412631,336896,10363,0
grid_sample,intent,0,generation,2,submission,0.35817599296569824,report/agent-tritonbench/expanded/programs/grid_sample/intent/repeat-0/generation-2/candidate.py,0.028580000158399343,False,299.17132290476,8.109854010865092,571051,471808,13375,0,299.17132290476,8.109854010865092,571051,471808,13375,0
grid_sample,intent,0,optimization,0,seed,0.35817599296569824,report/agent-tritonbench/expanded/programs/grid_sample/intent/repeat-0/generation-2/candidate.py,0.028580000158399343,False,0,0,0,0,0,0,299.17132290476,8.109854010865092,571051,471808,13375,0
grid_sample,intent,0,optimization,1,submission,0.03139999881386757,report/agent-tritonbench/expanded/programs/grid_sample/intent/repeat-0/optimization-1/candidate.py,0.028580000158399343,False,325.1075496550184,5.78678856510669,320641,283392,16125,0,624.2788725597784,13.896642575971782,891692,755200,29500,0
grid_sample,intent,0,optimization,2,submission,0.030447999946773052,report/agent-tritonbench/expanded/programs/grid_sample/intent/repeat-0/optimization-2/candidate.py,0.028580000158399343,False,470.1635640070308,10.564587802160531,464536,402944,22928,0,769.3348869117908,18.674441813025624,1035587,874752,36303,0
grid_sample,intent,0,optimization,3,submission,0.030447999946773052,report/agent-tritonbench/expanded/programs/grid_sample/intent/repeat-0/optimization-2/candidate.py,0.028580000158399343,False,741.244183722185,15.69807583023794,745386,648704,36435,0,1040.415506626945,23.807929841103032,1316437,1120512,49810,0
grid_sample,intent,0,optimization,4,submission,0.03035199921578169,report/agent-tritonbench/expanded/programs/grid_sample/intent/repeat-0/optimization-4/candidate.py,0.028580000158399343,False,909.2942140891682,20.831565158208832,970166,850432,44297,0,1208.4655369939283,28.941419169073924,1541217,1322240,57672,0
grid_sample,intent,0,optimization,5,submission,0.03035199921578169,report/agent-tritonbench/expanded/programs/grid_sample/intent/repeat-0/optimization-4/candidate.py,0.028580000158399343,False,1110.3474723401014,26.61343580717221,1137355,988416,53756,0,1409.5187952448614,34.7232898180373,1708406,1460224,67131,0
fused_gather_masked_fill,triton,0,generation,1,submission,0.028384000062942505,report/agent-tritonbench/expanded/programs/fused_gather_masked_fill/triton/repeat-0/generation-1/candidate.py,,False,116.03962710709311,11.17299443599768,166537,143872,5783,0,116.03962710709311,11.17299443599768,166537,143872,5783,0
fused_gather_masked_fill,intent,0,generation,1,submission,,,,False,149.04757833015174,2.7336201809812337,302385,257024,6478,0,149.04757833015174,2.7336201809812337,302385,257024,6478,0
fused_gather_masked_fill,intent,0,generation,2,submission,,,,False,239.08574526710436,4.655136077897623,534630,457984,9683,0,239.08574526710436,4.655136077897623,534630,457984,9683,0
fused_gather_masked_fill,intent,0,generation,3,submission,,,,False,357.125747022219,7.080016443040222,896587,773120,14450,0,357.125747022219,7.080016443040222,896587,773120,14450,0
fused_gather_masked_fill,intent,0,generation,4,submission,,,,False,486.17627805122174,10.258876104140654,1382372,1205504,19761,0,486.17627805122174,10.258876104140654,1382372,1205504,19761,0
fused_gather_masked_fill,intent,0,generation,5,submission,,,,False,615.2175809792243,12.079701581271365,1707659,1484032,25166,0,615.2175809792243,12.079701581271365,1707659,1484032,25166,0
fused_index_select_eq,triton,0,generation,1,submission,0.0038720000302419066,report/agent-tritonbench/expanded/programs/fused_index_select_eq/triton/repeat-0/generation-1/candidate.py,0.00583200016990304,True,96.02736199600622,3.4770815540105104,94653,72704,4353,0,96.02736199600622,3.4770815540105104,94653,72704,4353,0
fused_index_select_eq,triton,0,optimization,0,seed,0.0038720000302419066,report/agent-tritonbench/expanded/programs/fused_index_select_eq/triton/repeat-0/generation-1/candidate.py,0.00583200016990304,True,0,0,0,0,0,0,96.02736199600622,3.4770815540105104,94653,72704,4353,0
fused_index_select_eq,triton,0,optimization,1,submission,0.0038720000302419066,report/agent-tritonbench/expanded/programs/fused_index_select_eq/triton/repeat-0/generation-1/candidate.py,0.00583200016990304,True,149.05198909901083,4.130872109904885,134382,114432,7017,0,245.07935109501705,7.607953663915396,229035,187136,11370,0
fused_index_select_eq,triton,0,optimization,2,submission,0.0038720000302419066,report/agent-tritonbench/expanded/programs/fused_index_select_eq/triton/repeat-0/generation-1/candidate.py,0.00583200016990304,True,272.0890693028923,8.014857881935313,275631,232960,12596,0,368.11643129889853,11.491939435945824,370284,305664,16949,0
fused_index_select_eq,triton,0,optimization,3,submission,0.0038720000302419066,report/agent-tritonbench/expanded/programs/fused_index_select_eq/triton/repeat-0/generation-1/candidate.py,0.00583200016990304,True,511.151197663974,13.049689516890794,423819,338432,24669,0,607.1785596599802,16.526771070901304,518472,411136,29022,0
fused_index_select_eq,triton,0,optimization,4,submission,0.0038720000302419066,report/agent-tritonbench/expanded/programs/fused_index_select_eq/triton/repeat-0/generation-1/candidate.py,0.00583200016990304,True,637.1893336181529,16.726961094886065,575204,451840,30489,0,733.2166956141591,20.204042648896575,669857,524544,34842,0
fused_index_select_eq,triton,0,optimization,5,submission,0.0038720000302419066,report/agent-tritonbench/expanded/programs/fused_index_select_eq/triton/repeat-0/generation-1/candidate.py,0.00583200016990304,True,841.2433952400461,20.606774028856307,806363,654848,40251,0,937.2707572360523,24.083855582866818,901016,727552,44604,0
fused_index_select_eq,intent,0,generation,1,submission,,,0.00583200016990304,False,113.043238081038,3.282935582101345,314729,255232,4655,0,113.043238081038,3.282935582101345,314729,255232,4655,0
fused_index_select_eq,intent,0,generation,2,submission,0.003759999992325902,report/agent-tritonbench/expanded/programs/fused_index_select_eq/intent/repeat-0/generation-2/candidate.py,0.00583200016990304,True,215.08178985421546,8.816173610975966,579182,485632,8700,0,215.08178985421546,8.816173610975966,579182,485632,8700,0
fused_index_select_eq,intent,0,optimization,0,seed,0.003759999992325902,report/agent-tritonbench/expanded/programs/fused_index_select_eq/intent/repeat-0/generation-2/candidate.py,0.00583200016990304,True,0,0,0,0,0,0,215.08178985421546,8.816173610975966,579182,485632,8700,0
